id,sender_id,receiver_id,amount,start_time,end_time,mpp,is_success,no_balance_count,offline_node_count,timeout_exp,attempts,route,total_fee
4210,1000,2353,98423,4192004,4243320,0,0,223,0,0,224,5833-32427-32848-47577-19332,0
4211,1421,750,99020,4192013,4193005,0,0,3,0,0,4,9077-13455-4122,0
4212,4981,425,101228,4192780,4192982,0,0,1,0,0,2,49539-51632-55257-2058,0
4213,4047,4397,99363,4195137,4234936,0,0,169,0,0,170,37193-33682-42182-41886,0
4214,2565,3137,100321,4195369,4195969,0,1,0,0,0,1,21453-5953-27265,0
4215,1006,2317,99746,4195602,4198790,0,1,8,0,0,9,5936-8008-8389-18999,0
4216,614,4955,98149,4195786,4196384,1,0,2,0,0,4,3062-51694-60519-49486,0
4217,2539,5859,99395,4196513,4196713,0,0,1,0,0,2,22673-58388,0
4218,5109,1989,100925,4196711,4218196,0,0,78,0,0,79,50411-44999-60236-3830-15345,100925
4219,4403,2745,99879,4197960,4198757,0,1,1,0,0,2,52659-42369-23375,99
4220,3144,4695,100710,4199894,4199894,0,0,0,0,0,1,-1,
4221,1423,2582,99520,4202283,4203078,0,1,1,0,0,2,9087-3859-21635,0
4222,3648,2515,101604,4204082,4204082,0,0,0,0,0,1,-1,
4223,1012,5027,99025,4206836,4207432,0,0,1,0,0,2,6079-27079-58441-49630,0
4224,694,1572,100830,4207522,4267697,0,0,286,0,1,287,3593-52570-52566-1699-11404,0
4225,381,4917,96816,4207744,4211126,0,0,13,0,0,14,55941-16131-51694-60519-49408,0
4226,4436,3769,99053,4208068,4215233,0,0,19,0,0,20,45317-26691-44206-44214-33313,6
4227,1712,3990,100175,4208154,4209943,0,1,3,0,0,4,12477-33093-48643,12
4228,1389,1517,100961,4210763,4221292,0,0,51,0,0,52,11271-39256-39214-9552-10918,0
4229,6003,990,98580,4216698,4216698,0,0,0,0,0,1,-1,
4230,478,5417,101134,4221680,4221680,0,0,0,0,0,1,-1,
4231,5405,4105,99467,4224386,4224386,0,0,0,0,0,1,-1,
4232,5486,4835,99774,4225016,4225415,0,0,1,0,0,2,54091-46623-48414,0
4233,2600,4715,100301,4225391,4226185,0,1,1,0,0,2,21837-52753-46963,0
4234,2097,5051,100234,4228213,4229205,0,0,3,0,0,4,16403-26841-26403-49850,0
4235,5864,2389,99406,4228696,4228895,0,0,1,0,0,2,58521-56264-34201-3928-19622,0
4236,3710,562,99779,4231623,4260286,0,1,66,0,0,67,32644-6209-24439-17774-2751,19
4237,707,2410,99890,4231651,4231651,0,0,0,0,0,1,-1,
4238,5491,5791,98826,4231710,4244660,0,0,40,0,0,41,54171-50423-36464-36684-33115-57777,0
4239,3927,1976,99222,4232993,4234190,1,0,5,0,0,7,39842-36481-36552-15236,0
4240,2930,5561,100382,4235186,4238381,0,0,16,0,0,17,25265-30230-51631-54814,0
4241,5779,2794,102091,4235601,4235999,0,0,1,0,0,2,57573-42660-23900,0
4242,2917,3001,99973,4235866,4235866,0,0,0,0,0,1,-1,
4243,2159,5812,99609,4235945,4235945,0,0,0,0,0,1,-1,
4244,5107,2247,99615,4237216,4279794,0,0,130,0,0,131,50407-42660-39280-11659-20040,0
4245,4427,3196,100007,4238620,4261507,0,0,45,0,0,46,42449-1917-43162-43383-27832,0
4246,1048,1311,98926,4238809,4238809,0,0,0,0,0,1,-1,
4247,695,3309,100246,4240312,4240908,0,0,1,0,0,2,3603-52741-23575-28772,0
4248,4009,3075,100533,4240858,4297002,0,0,239,0,0,240,36801-21799-21794-16376-44785,10
4249,345,2583,99469,4241481,4241678,0,1,0,0,0,1,21637,0
4250,1955,5430,99978,4243096,4243096,0,0,0,0,0,1,-1,
4251,4001,1368,101158,4243901,4304414,0,0,169,0,1,170,36893-41837-23607-4956-8682,0
4252,1755,191,99721,4245400,4245999,0,1,1,0,0,2,20969-821,0
4253,1405,848,100503,4247843,4285676,1,0,100,0,0,102,44502-58145-58726-13683-4724,98
4254,4347,5406,99991,4248728,4248728,0,0,0,0,0,1,-1,
4255,788,3710,99647,4251700,4251700,0,0,0,0,0,1,-1,
4256,2910,3399,99991,4251850,4252051,0,0,1,0,0,2,25033-33104-32654,0
4257,4001,3391,97657,4252324,4253123,0,0,2,0,0,3,36889-46085-23575-29080,6
4258,2857,4895,100111,4254285,4314377,0,0,209,0,1,210,24469-45228-59429-34654-49334,100
4259,5589,3346,99879,4255204,4255994,0,0,2,0,0,3,54987-23961-23575-28950,0
4260,1070,5752,101076,4258105,4258105,0,0,0,0,0,1,-1,
4261,4524,771,99299,4258565,4272687,0,1,52,0,0,53,44105-58384-59355-4227,99
4262,10,1878,102016,4259548,4264329,0,1,18,0,0,19,271-26665-3858-14287,0
4263,5742,1986,100675,4262321,4268895,0,0,33,0,0,34,60561-24518-11934-18167,0
4264,2509,483,98262,4264490,4324800,0,0,169,0,1,170,20821-20759-14836-13410-2395,0
4265,3348,4467,99734,4265652,4273416,0,0,37,0,0,38,28955-46736-20033-45786-43151,9
4266,5565,120,100478,4265888,4266679,0,0,4,0,0,5,54829-55156-46473-294,1
4267,5202,3996,98970,4269205,4329308,0,0,163,0,1,164,51233-48639-48734-13344-36543,0
4268,3319,4064,99164,4272101,4282249,0,0,35,0,0,36,28797-27808-27691-37405,3
4269,1687,2997,99724,4272515,4272515,0,0,0,0,0,1,-1,
4270,4579,1242,100924,4273699,4333763,0,0,288,0,1,289,45089-29904-31249-23661-14573,0
4271,4500,2758,98626,4275928,4299410,0,0,75,0,0,76,43809-44999-41704-18663-35411,98626
4272,3612,5263,98644,4276685,4276685,0,0,0,0,0,1,-1,
4273,1325,1783,99819,4276777,4276777,0,0,0,0,0,1,-1,
4274,3607,1095,98232,4276941,4277540,1,1,0,0,0,2,31616-5155-6905,0
4275,181,4406,99211,4277153,4277153,0,0,0,0,0,1,-1,
4276,983,5123,99528,4278092,4278490,0,0,1,0,0,2,5579-1739-50528,0
4277,3531,2373,99116,4278146,4338255,0,0,284,0,1,285,30745-8502-45251-19494,99
4278,1072,2005,99548,4280358,4330095,0,0,207,0,0,208,6605-38220-3881-15526,0
4279,5929,5447,101580,4280937,4284326,0,0,9,0,0,10,59671-54717-54614-54610-53820,0
4280,3055,2591,100232,4281159,4341220,0,0,218,0,1,219,32379-31883-40308-40314-6508-21745,100
4281,5423,2429,100731,4281470,4282663,0,0,4,0,0,5,53593-56253-10608-19914,20
4282,5159,3577,99732,4281532,4341659,0,0,120,0,1,121,50887-20711-4158-27004-31409,1
4283,1803,5201,98304,4281666,4282462,0,0,2,0,0,3,13427-52675-48359-51228,0
4284,3325,1978,100063,4283174,4292151,0,0,35,0,0,36,28827-25573-25224-29305-24187,0
4285,2240,2000,99088,4283565,4304070,0,1,78,0,0,79,25434-4414-4465-15414,0
4286,2400,5840,100352,4284624,4344728,0,0,283,0,1,284,19703-37830-35602-44177-58267,0
4287,2312,4611,101384,4285552,4285552,0,0,0,0,0,1,-1,
4288,971,2024,102470,4286503,4346623,0,0,231,0,1,232,44917-45858-40749-3934-15737,0
4289,653,3440,99987,4289308,4289308,0,0,0,0,0,1,-1,
4290,4029,4434,101001,4289913,4289913,0,0,0,0,0,1,-1,
4291,5705,2057,100775,4290555,4300089,0,0,38,0,0,39,56699-42660-15466-17544,0
4292,2604,5561,101498,4290641,4290641,0,0,0,0,0,1,-1,
4293,3714,5224,100123,4292502,4293299,1,0,3,0,0,5,32672-21193-27227-51410,48
4294,2540,904,99209,4293121,4293121,0,0,0,0,0,1,-1,
4295,961,1822,101091,4294205,4294403,0,0,1,0,0,2,5439-9810-13821,0
4296,3078,2402,98049,4296638,4356714,0,0,118,0,1,119,26805-21660-21643-3872-1206-19717,0
4297,2214,4753,100888,4297096,4297096,0,0,0,0,0,1,-1,
4298,2960,3573,99653,4298319,4298319,0,0,0,0,0,1,-1,
4299,418,170,98484,4298337,4301724,1,1,18,0,0,20,23810-1898-5885-535,0
4300,5793,2290,100391,4299670,4360138,0,0,127,0,1,128,57687-17847-1679-1374-18723,1
4301,2165,4766,101084,4301711,4301711,0,0,0,0,0,1,-1,
4302,4577,142,101671,4302689,4302886,0,0,1,0,0,2,48697-398,0
4303,808,1630,99499,4303955,4364034,0,0,280,0,1,281,4473-26354-26361-1531-11921,0
4304,5819,721,101184,4305384,4321516,0,0,60,0,0,61,58089-44999-32014-38777-3792,101184
4305,2082,3252,99623,4307519,4308122,0,0,1,0,0,2,16275-52147-50831-28336,0
4306,5401,1951,99952,4307765,4367820,0,0,241,0,1,242,56353-42660-20924-9637-14929,0
4307,5178,1032,98469,4308353,4368688,0,0,183,0,1,184,51095-42660-821-10904-6214,0
4308,5435,1279,100456,4309348,4369479,0,0,157,0,1,158,53715-44440-18637-18562-7052-7907,1
4309,3992,3013,99262,4310921,4311319,0,0,1,0,0,2,36345-12933-26068,168
4310,735,680,99148,4311927,4342556,1,0,183,0,0,185,3994-19317-19318-3772,0
4311,219,4215,98007,4312765,4313164,0,0,1,0,0,2,46883-46891-39270,0
4312,741,2467,99143,4313742,4317917,0,0,21,0,0,22,4041-30526-30529-29253,0
4313,2174,2039,102131,4313952,4314349,0,0,1,0,0,2,25969-52689-15892,102
4314,1936,3166,98525,4315482,4315482,0,0,0,0,0,1,-1,
4315,5364,3140,99997,4315629,4317815,0,0,6,0,0,7,53917-40641-41473-27290,6
4316,4138,811,98745,4315883,4376178,0,0,215,0,1,216,54741-47043-51291-6842-4483,0
4317,242,3095,98181,4316861,4316861,0,0,0,0,0,1,-1,
4318,4711,399,100863,4316981,4316981,0,0,0,0,0,1,-1,
4319,2675,4253,99799,4318002,4347464,0,1,67,0,0,68,22533-42368-46946-44269-39791,9
4320,4677,2388,99555,4318022,4318616,0,1,0,0,0,1,47631-18775-19663,0
4321,1915,4186,100966,4318413,4353232,0,1,96,0,0,97,14889-12090-4983-21921-56123,0
4322,5194,2993,99040,4319069,4320262,0,1,1,0,0,2,51201-14681-54477-25887,0
4323,1855,3835,99677,4319084,4321677,0,0,9,0,0,10,14121-5952-18127-35298,0
4324,1674,1837,98486,4319673,4319673,0,0,0,0,0,1,-1,
4325,1166,3109,100995,4319928,4319928,0,0,0,0,0,1,-1,
4326,4060,4418,99219,4320209,4380297,0,0,223,0,1,224,37323-2155-29914-17666-2158-55269-43862,0
4327,3839,793,100986,4320301,4320301,0,0,0,0,0,1,-1,
4328,4827,1369,99193,4320761,4363770,0,0,145,0,0,146,48347-52217-3942-6541-8685,99
4329,2483,4817,100953,4321299,4327661,0,0,31,0,0,32,20505-1810-37307-42661-48326,0
4330,2444,3599,100606,4322573,4323172,0,1,0,0,0,1,20061-36961-31387,0
4331,4178,4543,99376,4322781,4322979,0,0,1,0,0,2,38835-23118-44527,0
4332,1121,208,100854,4324293,4324293,0,0,0,0,0,1,-1,
4333,2501,4581,98578,4326803,4327398,0,0,1,0,0,2,33599-33683-42661-45132,0
4334,3014,4181,100452,4327198,4327795,0,1,0,0,0,1,26079-36481-38867,0
4335,3310,3272,101973,4328021,4335597,0,0,32,0,0,33,28775-25573-25526-18566-28460,0
4336,2449,1636,99719,4329598,4357272,0,1,95,0,0,96,47269-36286-36291-12209,99
4337,4116,4895,100984,4330454,4390570,0,0,179,0,1,180,43735-23001-5044-4570-49334,1
4338,3387,1041,101596,4330928,4342681,0,0,50,0,0,51,29065-40623-40526-38925,15
4339,4958,1538,99560,4331035,4391138,0,0,125,0,1,126,49493-49357-39616-31489-47742-11190,0
4340,3968,5880,100328,4331338,4335525,0,0,19,0,0,20,38105-31924-45670-58850,0
4341,1780,1793,100273,4331345,4331545,0,0,1,0,0,2,17163-13228,0
4342,6002,1049,101182,4331742,4391815,0,0,143,0,1,144,60893-7249-23688-13822-7915,0
4343,4508,1084,98112,4333947,4333947,0,0,0,0,0,1,-1,
4344,1875,3797,99261,4335127,4335127,0,0,0,0,0,1,-1,
4345,1525,5988,100638,4335390,4335390,0,0,0,0,0,1,-1,
4346,6000,2033,100694,4336987,4397283,0,0,168,0,1,169,60887-13271-6306-4730-15843,5
4347,3813,4682,99916,4337974,4338371,0,0,1,0,0,2,34017-30507-46464,0
4348,4855,1354,100055,4338905,4398995,0,0,136,0,1,137,49281-50513-58364-58258-39414-11367,0
4349,1019,2015,100705,4341791,4341791,0,0,0,0,0,1,-1,
4350,3578,2129,99796,4343742,4404011,0,0,163,0,1,164,31177-60129-1068-3278-16778,48
4351,5588,4725,98748,4344398,4344996,0,0,2,0,0,3,55025-47345-47180,98
4352,3349,3364,99203,4345274,4345472,0,0,1,0,0,2,28957-29018,0
4353,5797,1900,99567,4346501,4350472,0,0,20,0,0,21,57745-26136-18925-14459,0
4354,3595,4272,99051,4347873,4408160,0,0,188,0,1,189,31325-47549-54550-51689-39963,9
4355,420,3698,100738,4349524,4349524,0,0,0,0,0,1,-1,
4356,1413,5031,99134,4349734,4349734,0,0,0,0,0,1,-1,
4357,1067,2144,99989,4351808,4351808,0,0,0,0,0,1,-1,
4358,5611,2579,99714,4352178,4352971,0,0,2,0,0,3,55357-46890-47191-21590,0
4359,4086,2729,100241,4353009,4354006,0,1,1,0,0,2,37613-38591-41643,170
4360,5432,1990,101067,4353084,4365432,0,0,38,0,0,39,53705-60123-59997-9818-1329-25524,0
4361,4651,5364,99469,4353924,4389763,0,0,123,0,0,124,46205-41396-23202-53366,9
4362,2517,1309,99235,4355210,4415311,0,0,233,0,1,234,21292-37602-44782-7096-8151,430
4363,5066,1116,98463,4355489,4355489,0,0,0,0,0,1,-1,
4364,2483,3942,100332,4357434,4389491,0,0,143,0,0,144,20505-40655-47548-36270,0
4365,3643,4173,99702,4357995,4358591,0,1,0,0,0,1,41817-45228-38771,99
4366,5019,189,99257,4358502,4358502,0,0,0,0,0,1,-1,
4367,4308,5933,101222,4358528,4372468,0,0,39,0,0,40,40579-33277-33692-50350-50344-38521-59726,0
4368,16,4152,100420,4358617,4418740,0,0,279,0,1,280,783-9156-9240-56449-41184,0
4369,4656,2218,99081,4359188,4363748,0,0,23,0,0,24,53425-55850-58787-19759,0
4370,66,3059,98869,4361623,4372379,0,0,53,0,0,54,139-23762-48289-26517,0
4371,931,4867,99140,4363155,4363155,0,0,0,0,0,1,-1,
4372,5315,755,97030,4365065,4391718,1,0,111,0,0,113,52578-42660-20968-13277-4149,0
4373,2883,4813,100724,4365258,4366254,0,1,2,0,0,3,44409-57405-48199,0
4374,4662,920,100682,4366789,4367385,0,0,1,0,0,2,47699-57241-58683-5200,0
4375,5272,4312,98642,4367038,4368229,0,0,5,0,0,6,52033-48954-52186-44260,19
4376,2342,2756,100699,4367094,4367094,0,0,0,0,0,1,-1,
4377,3272,2448,101092,4367787,4375541,0,1,19,0,0,20,45045-15029-18047-20101,171
4378,4844,3166,101303,4367986,4428485,0,0,137,0,1,138,48543-13339-19193-19004-46558-27619,1
4379,5329,3668,102930,4371887,4393978,0,0,83,0,0,84,52811-21523-21524-3857-32332,10
4380,3582,931,98343,4375955,4436043,0,0,281,0,1,282,31245-51734-51736-4769-5247,0
4381,5107,921,100579,4376380,4376778,0,0,1,0,0,2,50407-42660-6842-5209,0
4382,2450,4756,99508,4379240,4379839,0,1,0,0,0,1,45313-29869-47519,0
4383,1438,4838,99957,4380070,4380269,0,0,1,0,0,2,38973-48432,0
4384,5059,5929,98530,4381897,4424294,0,0,117,0,0,118,49927-43090-51389-55453-59670,122
4385,2468,3490,100114,4382219,4382219,0,0,0,0,0,1,-1,
4386,458,2506,99536,4383973,4444061,0,0,277,0,1,278,5869-2524-13446-24072,0
4387,5001,304,100334,4384536,4392307,0,1,18,0,0,19,49579-58440-54477-7469,100
4388,4011,4856,99738,4386302,4446385,0,0,126,0,1,127,36833-41837-48314-48250-48741,99
4389,5963,283,99650,4386567,4386567,0,0,0,0,0,1,-1,
4390,453,4293,100104,4387271,4409748,0,0,81,0,0,82,2215-18803-23438-45217-40470,0
4391,5210,496,100584,4388216,4448363,0,0,176,0,1,177,51267-55649-59066-8194-7395,2
4392,739,2402,97917,4388470,4448587,0,0,241,0,1,242,4021-60039-56320-19717,0
4393,2375,4741,100053,4389044,4389044,0,0,0,0,0,1,-1,
4394,4754,2514,99985,4389351,4389948,0,1,0,0,0,1,47503-4325-20909,9
4395,3467,4810,100205,4390397,4390995,0,1,0,0,0,1,51637-48359-48171,0
4396,143,3068,100773,4390543,4450633,0,0,286,0,1,287,401-1140-1154-26581,0
4397,5170,418,98867,4393306,4400682,0,0,30,0,0,31,51005-57387-54900-53736-6789-7653,1
4398,2407,3429,101053,4394492,4394889,0,0,1,0,0,2,33611-33683-29592,0
4399,1344,3343,100320,4394580,4394580,0,0,0,0,0,1,-1,
4400,5319,5681,98958,4394686,4394686,0,0,0,0,0,1,-1,
4401,1851,5939,98915,4395806,4396202,0,0,1,0,0,2,14097-11183-59830,0
4402,4608,5561,98522,4396588,4396987,0,0,1,0,0,2,45799-42661-54814,0
4403,245,3084,100719,4396707,4414011,0,1,61,0,0,62,41165-48472-37695-26707,0
4404,3557,5767,99907,4396837,4397235,0,0,1,0,0,2,30969-19667-57430,0
4405,2587,3654,101167,4398035,4422702,1,0,69,0,0,71,21680-19317-19318-32817-39766,29
4406,1081,2782,100223,4399314,4409269,0,0,35,0,0,36,6669-2420-3135-29241,200
4407,1521,629,97696,4399337,4459425,0,0,248,0,1,249,10973-19330-6331-37236-36387-38066,1
4408,628,1534,100430,4400306,4405689,0,0,20,0,0,21,6705-6687-13294-11038,0
4409,5212,3273,100864,4400965,4461057,0,0,171,0,1,172,51303-44440-25941-26022-1292-28473,0
4410,3332,1177,99656,4401322,4423847,0,0,79,0,0,80,28841-30507-46912-46907-7481,0
4411,2722,4444,100273,4401717,4401717,0,0,0,0,0,1,-1,
4412,467,5692,99544,4402702,4403299,0,1,0,0,0,1,21503-47786-56528,99
4413,5948,5210,99211,4402783,4402783,0,0,0,0,0,1,-1,
4414,3743,4220,99797,4403045,4407021,0,0,12,0,0,13,33157-54631-54285-59924,9
4415,1609,5176,101112,4403394,4405974,0,0,13,0,0,14,11747-43730-48231-51090,0
4416,983,1041,100374,4403474,4463732,0,0,213,0,1,214,5579-13235-19692-46558-9009,0
4417,453,2261,101156,4404009,4405598,0,0,8,0,0,9,3753-20032-35449,10
4418,5678,3265,97600,4407097,4440729,1,0,154,0,0,156,56312-60675-60671-16836-29434,43
4419,3209,2077,98564,4407474,4408668,0,0,6,0,0,7,27949-32070-14806-16219,9
4420,5306,1641,99856,4407603,4467686,0,0,172,0,1,173,52517-42660-50864-39647-12018,0
4421,2202,4587,98278,4408725,4408725,0,0,0,0,0,1,-1,
4422,3156,2511,100507,4408826,4408826,0,0,0,0,0,1,-1,
4423,230,2386,101096,4411393,4450972,0,0,154,0,0,155,735-2656-3497-28376-15888-19593,11
4424,4520,5767,98259,4413716,4414120,0,0,1,0,0,2,44271-22329-57430,0
4425,2253,2854,99395,4413741,4414338,0,1,0,0,0,1,18367-8005-24421,0
4426,5589,4872,100215,4414410,4414807,0,0,1,0,0,2,54987-23961-49022,0
4427,770,5259,99866,4415130,4415130,0,0,0,0,0,1,-1,
4428,1017,4267,98784,4415162,4420743,0,1,20,0,0,21,23712-54476-56760-39903,98
4429,3754,1390,99373,4415221,4475328,0,0,278,0,1,279,33481-15512-15514-57981-8800,0
4430,1610,5875,100725,4416739,4477023,0,0,172,0,1,173,11805-45861-40420-41630-58749,6
4431,3424,600,98657,4417311,4477438,0,0,153,0,1,154,29553-10481-9444-50136-16849,0
4432,5593,4746,101954,4418107,4418902,0,0,2,0,0,3,55041-48023-42661-47420,10
4433,2181,1446,100627,4419651,4479975,0,0,199,0,1,200,17593-11307-11314-1238-21957,0
4434,4126,5296,99001,4421584,4445475,0,0,112,0,0,113,38075-56079-56048-52384,9
4435,3362,2591,99945,4422155,4482425,0,0,129,0,1,130,29015-24059-16590-26338-34088-21745,249
4436,2715,5013,99784,4424126,4424723,0,0,1,0,0,2,23043-58624-52993-49602,19
4437,5676,1358,99810,4424661,4440377,0,1,35,0,0,36,56305-39804-57981-4239-8611,49
4438,4296,1655,101928,4425150,4425748,0,1,0,0,0,1,40501-9651-12093,0
4439,3171,3997,100915,4425585,4432946,0,0,35,0,0,36,27613-27290-30737-45178-36395,0
4440,2077,1225,100135,4425697,4426693,0,1,1,0,0,2,16277-8025-7607,1
4441,1429,2547,99878,4426529,4426925,0,0,1,0,0,2,42123-10887-21138,0
4442,5362,891,98501,4427446,4427446,0,0,0,0,0,1,-1,
4443,3983,4569,98658,4428461,4428659,0,0,1,0,0,2,55663-44874,0
4444,1020,5780,101216,4428731,4429127,0,0,1,0,0,2,15521-42661-57574,0
4445,3802,5122,100052,4428937,4431322,0,1,7,0,0,8,55111-54885-54275,40
4446,1819,865,98635,4429802,4429802,0,0,0,0,0,1,-1,
4447,5298,1591,100700,4429927,4434310,1,0,12,0,0,14,54748-24778-24869-11682,0
4448,438,2696,99520,4430423,4490524,0,0,192,0,1,193,2125-3855-13474-58621,0
4449,2341,4054,99300,4430940,4433128,0,0,5,0,0,6,19241-18747-19879-37350,0
4450,5074,4181,99767,4431312,4456786,0,1,95,0,0,96,50089-5991-9780-41681,0
4451,464,4626,100579,4432165,4464845,0,0,150,0,0,151,2289-5438-5436-889-42661-45741,0
4452,5442,4618,99320,4433699,4493795,0,0,171,0,1,172,53943-48278-14386-36014-44030-45697,99
4453,5771,5308,99259,4433734,4435122,0,0,4,0,0,5,57513-47043-52853-52524,0
4454,4519,1344,98955,4435737,4491026,0,1,196,0,0,197,44029-20334-38937-37197-10016-8469,0
4455,3374,3422,99426,4438308,4446474,0,0,33,0,0,34,29039-25573-25400-17467-30879,0
4456,5064,3652,100940,4440411,4444790,0,1,18,0,0,19,51275-6007-9650-32156,0
4457,3384,5482,98788,4440488,4449445,0,1,32,0,0,33,29059-46622-54614-54610-54081,0
4458,3215,2462,98878,4441408,4465284,0,0,84,0,0,85,27961-37374-60214-34902-25790-20281,0
4459,364,4523,99941,4441890,4441890,0,0,0,0,0,1,-1,
4460,1318,1943,101549,4442820,4443616,0,0,3,0,0,4,39121-39532-37559-23324-14875,0
4461,2403,201,99595,4445158,4445158,0,0,0,0,0,1,-1,
4462,5713,3976,101065,4449501,4491117,0,0,92,0,0,93,56745-43557-41848-22854-36920,1
4463,1165,2105,98837,4449738,4509866,0,0,194,0,1,195,12180-6583-16188-17982-16485,0
4464,3240,1823,98787,4449912,4449912,0,0,0,0,0,1,-1,
4465,3972,3073,99812,4450970,4511060,0,0,257,0,1,258,36111-27456-27127-6780-26619,0
4466,3160,1997,99519,4451396,4451793,0,0,1,0,0,2,27571-21237-15392,0
4467,5956,3267,100883,4452028,4483276,1,0,143,0,0,145,60112-44440-22809-19222-43824-52275,0
4468,99,4355,99955,4452166,4460924,0,0,41,0,0,42,237-2794-2793-41743-41432,0
4469,4756,5308,99796,4452214,4452812,1,0,2,0,0,4,47518-39223-42661-52524,0
4470,5817,3905,101681,4452251,4512350,0,0,264,0,1,265,58053-40604-41687-27209-35148,4
4471,4305,1165,99006,4452477,4464025,0,1,28,0,0,29,40747-33665-33663-27218-12181,0
4472,3262,1595,99747,4454447,4459216,0,0,18,0,0,19,35851-35898-28514-1662-11648,169
4473,494,318,99623,4457489,4457886,0,1,0,0,0,1,2461-1061,0
4474,5957,4867,99768,4458248,4458248,0,0,0,0,0,1,-1,
4475,421,4824,101208,4458740,4459931,0,0,3,0,0,4,60497-56103-42661-48340,0
4476,2663,5200,99635,4461768,4463754,0,0,10,0,0,11,35723-33656-33629-51220,0
4477,4567,15,99459,4462562,4469321,0,0,22,0,0,23,44857-37833-18696-13415-35385-30,93
4478,2208,4996,99837,4463040,4463040,0,0,0,0,0,1,-1,
4479,937,3017,102029,4463149,4494998,0,0,147,0,0,148,14851-56814-12992-26098,0
4480,5730,3869,102265,4463472,4490942,0,0,93,0,0,94,56853-52025-43788-4718-10675-34601,0
4481,5465,3467,99775,4465904,4465904,0,0,0,0,0,1,-1,
4482,3728,3428,99520,4467008,4467008,0,0,0,0,0,1,-1,
4483,5363,2663,100547,4468272,4468473,0,0,1,0,0,2,53495-30468-23155,0
4484,332,2043,98635,4468590,4477753,0,1,39,0,0,40,4982-26919-19585,0
4485,2475,4492,100805,4468684,4469079,0,0,2,0,0,3,20447-33830-44745,504
4486,4971,268,100092,4468777,4487471,0,1,46,0,0,47,49519-58440-25270-22595-20254,0
4487,4566,3914,101664,4468913,4529207,0,0,224,0,1,225,47231-23829-3520-7730-35337,0
4488,1183,4492,98680,4469260,4469260,0,0,0,0,0,1,-1,
4489,3975,212,100775,4469386,4529521,0,0,263,0,1,264,36197-17802-20803-36718-37233,0
4490,828,571,100933,4471751,4531852,0,0,225,0,1,226,4581-7935-7952-2905,0
4491,1763,5630,101543,4472003,4472003,0,0,0,0,0,1,-1,
4492,517,2378,98640,4472897,4472897,0,0,0,0,0,1,-1,
4493,4908,4465,99609,4473171,4490271,0,0,67,0,0,68,49379-40623-40610-50619-52451,14
4494,1245,3242,99137,4473822,4473822,0,0,0,0,0,1,-1,
4495,5518,4875,100183,4474319,4490009,0,0,61,0,0,62,54395-44730-60515-54610-58440-15634-49088,0
4496,5055,5210,100024,4476675,4476675,0,0,0,0,0,1,-1,
4497,3373,5946,100242,4480630,4489379,0,0,35,0,0,36,29037-25573-25400-21698-60067,10
4498,5589,1018,99876,4481030,4541095,0,0,135,0,1,136,54987-23961-55547-5150-6124,99
4499,1039,5724,98186,4483406,4484004,0,0,1,0,0,2,6267-36961-42661-56838,0
4500,93,832,100561,4484041,4537183,0,0,207,0,0,208,355-36468-36618-4619,0
4501,5303,4797,98990,4484517,4501616,0,0,66,0,0,67,52507-57421-56064-25717-47728-57995,0
4502,4692,1329,100780,4485095,4545577,0,0,156,0,1,157,46605-40554-35567-44310-43748-8409,0
4503,3108,3121,99219,4485472,4493037,0,1,20,0,0,21,27035-2123-50492-37379,108
4504,3515,5041,98959,4485721,4503817,0,0,71,0,0,72,30561-37374-29892-52742-50027,0
4505,1233,1367,98662,4486349,4486349,0,0,0,0,0,1,-1,
4506,3876,2708,100692,4486415,4486815,0,0,2,0,0,3,34675-32982-31980-22831,171
4507,4425,2322,100131,4489534,4491324,0,1,5,0,0,6,47251-8081-19046,100
4508,1024,3890,100654,4489968,4495946,0,0,24,0,0,25,13359-40655-28872-28875-34894,0
4509,2372,5533,100181,4490942,4492135,0,0,6,0,0,7,19465-2196-53008-54426,20
4510,4776,2612,101605,4493447,4512149,0,0,71,0,0,72,47841-52025-43182-5948-22273,0
4511,3615,2758,100143,4499874,4559929,0,0,265,0,1,266,31719-57044-57046-57951-35411,0
4512,867,2932,100479,4501221,4561550,0,0,220,0,1,221,6941-35285-35146-22896-23096-25277,1
4513,4901,4893,100484,4502362,4511319,0,0,41,0,0,42,49365-27318-45577-48730-47316-49291,0
4514,39,3666,98271,4502419,4503018,0,1,0,0,0,1,95-18643-48647,0
4515,4784,4966,100315,4503258,4515176,0,0,51,0,0,52,47857-44999-58758-53979-49508,100315
4516,4825,5558,101498,4505348,4505550,0,0,1,0,0,2,48343-54796,0
4517,2500,2833,97941,4506323,4527418,0,1,57,0,0,58,59221-59011-37599-15682-27275,0
4518,3325,1387,99245,4506729,4521838,0,0,52,0,0,53,28827-25573-25082-25217-1217-8792,0
4519,2120,3983,100313,4506993,4506993,0,0,0,0,0,1,-1,
4520,4219,1218,99295,4507785,4513557,1,0,14,0,0,16,39328-52921-59684-10521-14437,0
4521,371,5398,100876,4508475,4534140,0,0,103,0,0,104,31153-42586-52204-60557-53500,100
4522,1696,5430,98267,4508670,4510454,0,1,3,0,0,4,15203-18635-44177-53701,0
4523,1669,5473,101925,4509277,4509874,1,0,2,0,0,4,12188-23477-42661-53996,0
4524,5406,590,100464,4509645,4509645,0,0,0,0,0,1,-1,
